person_id,full_name,date_of_birth,email,phone,person_age,person_income,person_home_ownership,person_emp_length,source_system,created_at
P-100981,Eric Brown,2002-01-07,frank48@example.org,+19474891179,24,208552.5,MORTGAGE,6.5,CRM,2026-01-19 04:42:07.790253
P-100982,Leon Davila,1990-07-25,barbara81@example.net,+18838180036,35,124545.33,OTHER,8.2,PARTNER_PORTAL,2024-07-04 16:44:57.155758
P-100983,Carol Smith,2005-09-27,baileyjames@example.org,+12537863105,20,95981.3,OWN,3.6,WEBSITE,2026-01-08 03:35:50.166005
P-100984,Stephen Nolan,1993-02-09,mcconnellangela@example.org,+15925990076,32,59243.49,RENT,2.4,BRANCH,2024-10-22 05:37:39.771929
P-100985,Stacy Macias,1993-06-01,nnunez@example.org,+18616851862,32,37939.4,OTHER,12.7,WEBSITE,2026-04-27 02:06:36.976817
P-100986,William Lee,1978-06-10,jamesperez@example.net,+13189835279,47,45944.42,OTHER,3.5,PARTNER_PORTAL,2025-02-02 22:40:52.951100
P-100987,Nancy Graves,1985-08-25,ecisneros@example.com,+13104659208,40,37015.58,OWN,3.3,CRM,2025-05-13 05:14:39.734327
P-100988,Jason Murray,1986-07-19,gomezbrittney@example.net,+18388457202,39,43444.29,MORTGAGE,0.0,CRM,2025-03-05 06:09:35.271108
P-100989,Jennifer Cruz,1988-12-24,cherylgomez@example.org,,37,128988.28,OWN,7.9,BRANCH,2025-02-03 11:51:08.785244
P-100990,Megan Fuller,1982-04-27,gallagherjoanna@example.org,+18906747296,43,50512.61, RENT ,1.2,CRM,2024-08-03 02:42:16.990001
P-100991,Malik Washington,1995-06-07,trancaitlin@example.com,+16743859946,30,67827.05,OTHER,5.4,WEBSITE,2025-04-03 21:31:23.012338
P-100992,Ryan Stone,2005-11-18,jamie98@example.net,+12644980445,20,20751.21,RENT,7.0,CRM,2025-09-27 08:48:47.571590
P-100993,Jennifer Smith,1977-09-15,davidclay@example.org,+12622706648,48,93840.52,RENT,0.0,CRM,2026-01-29 08:12:57.251156
P-100994,Joseph King,1982-05-21,carrilloaaron@example.net,+15839057488,43,18959.97,RENT,3.8,PARTNER_PORTAL,2024-12-20 11:54:02.227996
P-100995,Wendy Tran,1985-06-24,pjoyce@example.org,+18758000305,40,60038.33,RENT,0.0,CRM,2024-08-30 08:33:41.476847
P-100996,Paula Kelly,1989-07-08,andredonaldson@example.com,+12419849378,36,39239.84,RENT,9.6,PARTNER_PORTAL,2026-03-22 06:10:24.811326
P-100997,Martha Schmidt,1993-05-27,robertday@example.org,+16136651034,32,33711.16,OWN,8.6,PARTNER_PORTAL,2026-04-16 06:34:07.317525
P-100998,Kyle Hurley,1986-09-16,qwebb@example.com,+18869524062,39,71746.07,RENT,9.3,CRM,2024-09-23 22:43:17.711927
P-100999,Patricia Lopez,1988-03-20,davidsmith@example.org,+16476047476,37,51330.52,MORTGAGE,5.4,CRM,2025-10-12 16:11:40.654773
P-101000,Kyle Burke,1995-10-16,george38@example.org,+15078124553,30,26227.89,MORTGAGE,3.9,PARTNER_PORTAL,2024-09-17 12:02:06.417298
P-101001,Brandon Melton,1992-09-19,xyoung@example.net,+17777264883,33,97972.97,MORTGAGE,4.8,CRM,2025-11-01 00:43:01.553580
P-101002,Frederick White,1985-11-16,george52@example.net,+12162185759,40,39054.14,OWN,7.4,BRANCH,2025-03-01 11:56:18.246636
P-101003,Deanna Gibson,1995-12-14,thomas53@example.com,+15246784171,30,91782.3,OWN,7.5,PARTNER_PORTAL,2025-01-08 17:46:16.753335
P-101004,Christina Cook,2003-01-10,bdixon@example.org,+14188361133,22,109805.04,MORTGAGE,4.3,CRM,2026-04-06 22:03:12.900723
P-101005,Katie Preston,1990-08-21,gomezgrant@example.net,+16308486251,35,59888.12,OWN,0.9,WEBSITE,2025-02-03 21:20:29.413894
P-101006,Tammy Daniel,1989-07-23,yburnett@example.net,+16186915673,36,31442.22,OTHER,9.3,PARTNER_PORTAL,2026-02-18 23:58:29.934835
P-101007,Nicholas Ramos MD,1991-12-10,brittanysanders@example.org,+12332629994,34,37516.54,RENT,6.8,BRANCH,2025-10-16 00:12:28.531225
P-101008,Joseph Spencer,1995-01-08,bperez@example.net,+16526118968,31,63656.08,OTHER,2.1,WEBSITE,2024-10-17 06:06:39.386242
P-101009,Donald Pace,1993-07-11,christine97@example.net,+13722857595,32,37356.14,MORTGAGE,0.0,WEBSITE,2024-10-23 12:33:21.550277
P-101010,Patrick Ford,2001-10-08,wilkinskevin@example.net,+16976170598,24,54808.35,OTHER,0.0,CRM,2026-03-30 06:49:56.571831
P-101011,Rachel Norton,2005-10-16,ronaldhodges@example.org,+13683112303,20,41702.23,OTHER,11.2,CRM,2025-07-29 23:53:02.721300
P-101012,Victoria Flowers,1995-08-02,hillsabrina@example.net,+12097921779,30,53828.69,OTHER,6.9,CRM,2025-01-27 02:52:15.326812
P-101013,Jessica Henderson,2004-08-26,jeffreymccormick@example.org,+13585807053,21,74283.02,OWN,3.7,CRM,2025-12-23 11:53:17.907870
P-101014,David Mathews,1987-11-19,melissarollins@example.com,+17553136090,38,48892.39,OWN,6.4,WEBSITE,2026-02-09 08:27:32.264174
P-101015,Amanda Murphy,1995-03-11,kevinespinoza@example.org,,30,55409.14,RENT,3.9,PARTNER_PORTAL,2024-11-13 10:08:20.834098
P-101016,Luke Bush,1999-10-26,amy61@example.com,+17477315663,26,78977.96,OTHER,2.0,PARTNER_PORTAL,2025-12-25 07:24:54.129107
P-101017,James Sanchez,1989-12-03,kellermary@example.org,+15726702896,36,29481.75,OWN,0.3,CRM,2024-10-22 01:54:30.455786
P-101018,Robert Scott,1985-12-16,gjones@example.net,+12755358464,40,73848.48,MORTGAGE,4.0,CRM,2025-10-01 20:21:52.338352
P-101019,Brandy Baird,1995-10-22,bakertommy@example.org,+15282144471,30,55568.02,RENT,7.3,BRANCH,2025-07-28 01:11:07.155253
P-101020,Amanda Simpson,2000-07-31,heather90@example.net,+17287849874,25,47209.66,MORTGAGE,0.0,CRM,2024-09-06 09:44:28.108461
P-101021,Sandra Wang,1995-12-22,ftaylor@example.org,+15436068811,30,94816.95,OWN,11.7,CRM,2026-04-14 11:08:46.501732
P-101022,Olivia Santana,1988-02-01,eharris@example.com,+15582333647,37,58094.94,OTHER,8.4,WEBSITE,2025-08-17 20:27:37.059656
P-101023,Ashley Lynn,1988-10-26,williamwalsh@example.com,+12286262542,37,68304.09,RENT,6.5,WEBSITE,2024-08-06 12:55:43.894568
P-101024,Shannon Hall,1994-06-28,carrjennifer@example.com,+13725044100,31,15617.31,OWN,6.4,WEBSITE,2024-10-09 19:14:01.565808
P-101025,Richard Larsen,1992-12-20,browntimothy@example.net,+16128248709,33,60274.64,OWN,0.0,PARTNER_PORTAL,2024-11-10 09:51:17.019505
P-101026,Blake Crawford,1988-09-09,laura24@example.org,+18328611890,37,46311.59,MORTGAGE,4.8,CRM,2024-08-28 12:45:17.624175
P-101027,Anthony Smith,1991-10-25,pwest@example.org,+14203095366,34,135643.5,RENT,0.9,CRM,2025-07-25 04:12:13.706354
P-101028,Tyler Silva,1992-12-27,morganthomas@example.com,+12019732590,33,32831.62,OWN,4.8,BRANCH,2024-11-18 11:13:01.969926
P-101029,Collin Osborne,1983-09-08,fjackson@example.org,+19864908716,42,119437.06,RENT,6.8,WEBSITE,2024-10-28 01:37:30.141330
P-101030,Rodney Stewart,1997-12-17,julia17@example.org,+15288170744,28,35061.01,OTHER,2.7,BRANCH,2024-07-27 17:07:19.598252
P-101031,Samantha Malone,2005-04-12,melissa22@example.com,+16163025239,20,95592.57,OWN,8.9,CRM,2024-09-27 10:35:42.669807
P-101032,Taylor Cross,1974-09-01,kevin77@example.org,+13909326551,51,98912.8,OWN,5.3,PARTNER_PORTAL,2025-08-16 04:42:06.363322
P-101033,Justin Waller,1987-01-29,josephcooper@example.net,+17983516021,38,17920.89,MORTGAGE,10.9,CRM,2024-10-17 14:59:35.553482
P-101034,Stanley Holder,1987-10-17,jessica86@example.com,+16866862376,38,63247.57,MORTGAGE,1.9,CRM,2025-05-05 13:57:32.246124
P-101035,Paul Gonzales,1998-04-09,daviladaniel@example.org,+15498921640,27,34375.71,MORTGAGE,0.0,PARTNER_PORTAL,2025-08-19 20:59:18.365913
P-101036,Bethany Gonzalez,1987-01-16,tina48@example.com,+18644708213,38,30159.67,OTHER,6.4,PARTNER_PORTAL,2024-10-01 17:27:01.016862
P-101037,Carol Cuevas,1996-05-04,juliavasquez@example.net,+12052503300,29,53132.85,OTHER,2.5,WEBSITE,2025-07-09 06:37:27.613619
P-101038,Ricky Manning,2001-04-21,lchavez@example.org,+12002889911,24,42824.74,MORTGAGE,13.1,BRANCH,2025-07-31 01:29:05.248582
P-101039,Anna Bradley,1993-02-27,loritaylor@example.com,+12797897906,32,26653.0,MORTGAGE,9.9,CRM,2025-01-16 07:36:53.857149
P-101040,Tiffany Bender DVM,1988-08-14,qcastillo@example.com,+15008099843,37,85376.86,RENT,2.4,PARTNER_PORTAL,2024-09-11 04:58:54.912067
P-101041,Ruben Benton,1995-03-23,noblealexandra@example.org,+16192854582,30,40364.36,OWN,0.0,WEBSITE,2024-08-06 22:54:24.058376
P-101042,Phillip Ramirez,1996-04-20,ujohnson@example.com,+19994449466,29,50540.79,RENT,0.0,CRM,2025-11-03 15:44:08.647499
P-101043,Joshua Adams,2005-03-13,patrickjasmine@example.net,+12824238794,20,110816.04,OTHER,4.6,CRM,2026-04-24 04:10:37.962319
P-101044,Andrew Reed,1999-10-23,crawfordhaley@example.org,+16353364235,26,19682.41,OWN,10.7,CRM,2024-10-09 17:42:34.025516
P-101045,Raymond Clements,1997-02-11,daniel16@example.org,+14255590461,28,94096.0,OTHER,5.2,PARTNER_PORTAL,2024-07-28 19:48:56.661407
P-101046,Alexander Miller,1982-01-27,alexandraellis@example.org,+14232296151,43,70917.89,OWN,7.9,PARTNER_PORTAL,2025-09-21 18:01:43.838865
P-101047,Joseph Brooks,1989-03-26,bmoss@example.com,+18445604227,36,53710.51,MORTGAGE,4.1,CRM,2026-02-06 22:22:28.946969
P-101048,Roger Johnson,1978-12-04,cookadam@example.com,+14344724358,47,44461.07,OTHER,5.1,BRANCH,2026-04-09 14:58:56.932906
P-101049,Nicole Martinez,1990-04-24,lbarnett@example.com,+19088666562,35,35024.04,OTHER,6.3,PARTNER_PORTAL,2026-02-07 01:14:58.425431
P-101050,Scott Adams,1995-04-08,thomas12@example.net,+19356006184,30,44589.5,MORTGAGE,0.6,CRM,2026-05-02 23:41:53.171416
P-101051,Erik Nelson,2005-07-26,kyleparker@example.com,+17686212156,20,47823.88,OTHER,7.0,CRM,2025-07-27 16:34:14.842709
P-101052,Wayne Keller,1989-10-16,laurie11@example.org,+16975388182,36,15322.48,RENT,0.0,PARTNER_PORTAL,2025-02-11 08:21:28.867437
P-101053,Donna Baxter,1978-11-14,jenniferrice@example.com,+13683066405,47,24935.19,RENT,7.4,BRANCH,2026-05-16 13:59:33.977496
P-101054,Christopher Humphrey,1999-03-10,james41@example.net,+18302160498,26,31310.54,RENT,7.2,WEBSITE,2026-01-18 02:01:37.673794
P-101055,Charles Reeves,1992-07-06,dbrown@example.org,+12033197899,33,34663.43,OTHER,0.8,CRM,2024-08-21 16:49:13.444907
P-101056,Todd Clark,1991-05-14,pli@example.org,+16713978601,34,56112.54,OWN,15.5,CRM,2025-08-01 14:17:28.433949
P-101057,William Owens,1983-03-20,michelle01@example.org,+19754358210,42,65847.14,OWN,4.7,CRM,2025-07-15 23:28:35.158432
P-101058,Sara Mills,2005-05-10,ruizkimberly@example.net,+14034716160,20,89817.59,OTHER,1.8,CRM,2026-03-08 02:11:19.060022
P-101059,Sherry Chapman,1999-12-08,fking@example.org,+13372530768,26,40493.32,OTHER,0.8,WEBSITE,2024-10-25 13:29:43.545281
P-101060,Adrian Sharp,2003-06-29,kristen78@example.org,+14243432362,22,27164.3,RENT,2.0,CRM,2025-03-20 17:04:58.004684
P-101061,Willie Morrison,2000-11-22,darnold@example.com,+14703675169,25,59118.44,OTHER,4.1,CRM,2025-01-31 11:37:34.649085
P-101062,Sara Kline,1995-12-04,paulsmith@example.org,+13355084243,30,41022.59,MORTGAGE,3.9,PARTNER_PORTAL,2025-07-29 19:56:03.357646
P-101063,Scott Gordon,1990-06-19,andrewturner@example.org,,35,64055.73,MORTGAGE,4.4,CRM,2025-12-06 22:53:55.594598
P-101064,Virginia Wolfe,1993-10-02,pmarquez@example.org,,32,27629.09,OTHER,8.1,WEBSITE,2025-12-10 11:54:36.957437
P-101065,Jonathan Stokes,1990-10-27,hfoley@example.com,+14385551281,35,56977.64,OWN,6.1,CRM,2025-08-08 21:49:07.904176
P-101066,Kathleen Garcia,1993-05-29,jordan60@example.net,,32,74184.45,RENT,8.6,PARTNER_PORTAL,2025-05-14 06:02:25.021233
P-101067,Austin Garcia,1994-02-02,gharris@example.com,+15563478370,31,95115.38,OWN,5.9,CRM,2025-05-26 22:31:59.701277
P-101068,Darren Smith,1988-09-19,pamelaphillips@example.org,+18854726029,37,50810.27,MORTGAGE,2.1,WEBSITE,2026-03-07 21:54:46.563176
P-101069,Jose Evans,1988-08-21,westroy@example.org,+15768327135,37,212120.95,MORTGAGE,3.5,WEBSITE,2025-05-19 09:10:14.940266
P-101070,Heather Martinez,1993-12-01,ebowen@example.net,+14602488693,32,33914.2,RENT,11.2,CRM,2025-10-19 02:38:56.345805
P-101071,Paula Green,1999-06-26,kristina89@example.org,+17398615976,26,34175.21,OTHER,0.0,PARTNER_PORTAL,2025-05-01 09:51:06.887326
P-101072,Kathryn Macias,2000-05-20,wpage@example.com,+14619903842,25,62786.33,OWN,16.2,BRANCH,2024-11-14 04:09:45.760339
P-101073,Ryan Gibson,1996-05-26,henrymccarthy@example.org,+13278111757,29,17734.78,OWN,8.6,CRM,2024-10-13 04:16:33.992173
P-101074,Brooke Ware,1999-04-23,daniel48@example.com,+12835052169,26,37982.62,RENT,2.5,WEBSITE,2025-08-03 11:20:29.158427
P-101075,Chelsea Roach,1995-05-04,kcooley@example.net,+18142264710,30,67290.69,RENT,4.1,CRM,2026-02-18 07:04:46.083901
P-101076,Stephen Malone,1997-12-14,lindamiller@example.org,+14056004933,28,40959.95,OTHER,0.0,CRM,2026-03-24 05:54:49.653884
P-101077,Danny Wilson,1990-06-03,rmoore@example.com,+17383083906,35,16602.36,OTHER,3.2,CRM,2025-10-22 14:01:08.888984
P-101078,Larry Martinez,1987-07-11,vickiesnyder@example.net,+18292163504,38,61370.0,RENT,4.7,WEBSITE,2024-09-15 21:35:04.393805
P-101079,Jason Foster,1984-10-02,madison72@example.net,+18456397499,41,73760.94,RENT,6.8,PARTNER_PORTAL,2026-01-12 16:03:19.550643
P-101080,Jon Cox,1986-05-11,bmathis@example.org,+14803192902,39,34832.11,OTHER,0.0,WEBSITE,2026-03-15 08:22:26.670838
P-101081,Terry Macias,1990-04-28,christineramirez@example.net,+15094322533,35,59895.05,MORTGAGE,9.4,PARTNER_PORTAL,2024-06-24 15:03:46.620952
P-101082,Hunter Williams,2001-06-19,rebecca55@example.org,+16935545036,24,57122.03,RENT,4.7,WEBSITE,2025-08-30 23:29:15.475310
P-101083,Danielle Golden,2005-09-10,melissa62@example.net,+14202805983,20,54519.27,RENT,0.0,CRM,2025-04-27 06:39:00.293562
P-101084,Kyle Edwards,2001-11-09,stephaniewilson@example.org,,24,121016.66,OTHER,0.1,CRM,2025-08-11 00:37:37.513492
P-101085,Margaret Knight,1996-11-29,ypeterson@example.org,+17225671317,29,45407.95,RENT,12.1,WEBSITE,2025-11-08 03:53:08.553943
P-101086,Jeff Sampson,1997-03-17,qflores@example.net,+12644612096,28,103963.91,MORTGAGE,3.5,WEBSITE,2025-09-25 05:45:49.717676
P-101087,Stephanie Stewart,1988-08-11,josephlee@example.net,+16155355051,37,19684.2,RENT,4.3,CRM,2025-11-06 05:37:26.791551
P-101088,Kevin Garcia,2005-12-06,elizabethwilliams@example.com,+15976247925,20,70372.7,MORTGAGE,4.8,CRM,2025-09-03 03:09:17.935959
P-101089,Melody Fernandez,1996-03-04,garzajill@example.org,+18877706769,29,29383.47, OWN ,4.1,PARTNER_PORTAL,2024-08-25 18:29:16.390343
P-101090,Terri Martin,1991-03-10,qmoran@example.com,+19404858588,34,10468.95,OTHER,1.7,BRANCH,2025-03-30 09:32:51.992263
P-101091,Patrick Adams,1992-02-07,lmartinez@example.org,+14437551962,33,42008.42,MORTGAGE,6.6,CRM,2024-06-26 01:44:00.312894
P-101092,Clifford Daniel,1991-04-17,tjackson@example.com,+14864394201,34,33197.53,OWN,4.0,PARTNER_PORTAL,2024-12-09 03:05:22.948039
P-101093,Dustin Berry,1984-03-22,frenchcatherine@example.net,+18625702660,41,29655.29,OTHER,4.7,WEBSITE,2024-10-27 16:46:36.219286
P-101094,Dustin Williams,1992-05-02,christinawilliams@example.org,+14336538922,33,37602.67,MORTGAGE,8.8,CRM,2026-01-26 21:09:03.584670
P-101095,Travis Walker,1984-03-18,nealrobert@example.org,+14278705646,41,42827.48,OWN,4.2,WEBSITE,2025-01-03 03:11:56.476390
P-101096,Michelle Gomez,1996-08-14,armstrongjeremy@example.org,+15465176231,29,70957.18,RENT,5.9,PARTNER_PORTAL,2025-12-22 23:02:33.717986
P-101097,Marvin Sparks,1992-07-04,justin16@example.com,+19314654413,33,23887.89,MORTGAGE,1.1,CRM,2025-05-11 00:00:16.082006
P-101098,Jasmine Cox,1976-10-06,wshannon@example.org,+13349942904,49,28965.92,OTHER,10.7,CRM,2024-07-03 21:10:53.181664
P-101099,Ryan Harvey,1991-02-08,geraldterry@example.org,+19484374441,34,60960.73,RENT,4.4,CRM,2024-11-20 10:54:05.744813
P-101100,Richard Flynn,1996-05-15,carmstrong@example.net,+16029548536,29,20733.25,OTHER,4.6,BRANCH,2024-10-19 04:26:01.160859
P-101101,Morgan Adams,1991-07-01,krauseaaron@example.com,+16855574216,34,122731.56,MORTGAGE,5.3,CRM,2025-01-31 02:05:40.407073
P-101102,Alexis Yates,2005-09-23,thomasjones@example.net,+19042761437,20,200130.97,MORTGAGE,8.5,WEBSITE,2025-03-24 13:08:47.051694
P-101103,Joshua Hayes,2000-05-16,natalie46@example.com,+17632681541,25,61396.53,OTHER,2.0,PARTNER_PORTAL,2026-04-08 08:24:20.455124
P-101104,John Dominguez,2004-03-09,smithzachary@example.com,+18782604356,21,46645.86,MORTGAGE,0.0,PARTNER_PORTAL,2025-02-11 10:00:05.039434
P-101105,Michael Wallace,2003-11-04,pvargas@example.org,+14674730671,22,44608.72,OTHER,3.4,PARTNER_PORTAL,2025-11-16 19:28:53.968598
P-101106,Stephen Alvarez,1990-09-10,kimberly90@example.net,+15888653859,35,65693.98,OTHER,0.3,CRM,2024-11-10 04:12:35.908772
P-101107,Caroline Robertson,1980-01-28,barcher@example.net,+18509492217,45,17263.21,MORTGAGE,0.6,WEBSITE,2024-07-10 20:44:14.150703
P-101108,Cody Brown,1990-05-12,moralesfrancisco@example.net,+14739992891,35,52747.61,RENT,7.3,CRM,2024-09-12 02:07:10.688112
P-101109,Michael Church,1993-12-02,kendrahall@example.org,+12085649426,32,25222.23,OWN,3.0,CRM,2025-11-04 22:49:28.659710
P-101110,Melissa Ortega,2003-09-07,craigjohn@example.com,+14903145996,22,55323.99,OWN,0.5,WEBSITE,2025-08-26 04:18:18.431158
P-101111,Jessica Smith,1991-12-09,wendy82@example.com,+13888430217,34,21676.79,MORTGAGE,6.2,CRM,2025-05-16 06:59:53.168851
P-101112,Abigail Walters,1997-04-22,elizabeth15@example.net,+12903164928,28,52999.9,RENT,9.9,CRM,2025-05-19 10:16:49.026796
P-101113,Vanessa Gutierrez,2000-10-28,brad03@example.org,+14806817262,25,45746.88,MORTGAGE,1.1,PARTNER_PORTAL,2026-01-24 11:28:54.032185
P-101114,Erika Potts,1997-08-26,elliszachary@example.net,+12598274116,28,29755.76,MORTGAGE,0.1,CRM,2026-04-07 10:09:36.382766
P-101115,Michelle Wilkerson,2005-12-06,kgarrison@example.com,+12624080820,20,12248.25,RENT,0.8,CRM,2026-05-17 11:52:58.524201
P-101116,Michael Khan,1988-11-23,joseph59@example.com,+14247587012,37,20900.59,OTHER,12.2,PARTNER_PORTAL,2024-11-17 14:24:00.758587
P-101117,Lauren Mcmillan,1999-07-22,summerellis@example.org,+18289497603,26,52922.05,OTHER,7.6,CRM,2024-06-20 13:42:03.796496
P-101118,Elaine Bennett,1989-01-08,meganvance@example.com,+19557364818,37,39062.46,RENT,0.0,CRM,2025-12-17 15:00:07.193109
P-101119,Alan Sanchez,1974-10-20,rwilcox@example.net,+17216597738,51,18449.98,RENT,0.8,PARTNER_PORTAL,2026-04-08 19:58:01.576874
P-101120,Christian Gonzalez,2002-10-02,jerryjohnson@example.com,+19994864912,23,93332.78,MORTGAGE,14.7,WEBSITE,2024-09-22 12:27:00.304522
P-101121,David Jacobs,1997-08-31,alopez@example.net,+15207666179,28,21456.16,RENT,0.0,CRM,2025-03-11 01:57:45.198456
P-101122,Dr. Theresa Sandoval,1995-08-13,briannamclaughlin@example.net,+19339587688,30,31001.38,OTHER,5.9,WEBSITE,2025-05-01 21:45:14.016044
P-101123,Thomas Hamilton,1990-11-13,david48@example.org,+15843931539,35,52981.38,OWN,3.7,PARTNER_PORTAL,2024-10-06 10:29:08.579297
P-101124,Adam Smith,2002-10-07,robertsbrandon@example.net,+15766291430,23,44662.19,OWN,8.6,WEBSITE,2024-09-10 20:02:21.979073
P-101125,Robert Simpson,1987-06-25,rachelbridges@example.com,+14094986564,38,20292.99,OWN,0.0,CRM,2025-01-13 23:17:40.953090
P-101126,Marc Fletcher,2000-08-09,brianwhite@example.com,+16098766919,25,67197.31,MORTGAGE,6.4,CRM,2024-09-15 15:55:51.702243
P-101127,Teresa Wilcox,1985-09-19,banksmeredith@example.com,+18208175307,40,55164.11,OWN,5.8,CRM,2024-08-29 10:23:45.457549
P-101128,Laura Spence,1984-05-20,katherinepearson@example.net,+15409434741,41,46048.73,OTHER,10.9,CRM,2025-09-25 16:22:41.984599
P-101129,Jared Smith,1993-02-13,mhenry@example.net,+14172503619,32,37519.37,MORTGAGE,1.6,PARTNER_PORTAL,2024-09-30 17:33:12.666803
P-101130,Marco Houston,1988-03-17,garzazachary@example.org,+19706342444,37,43138.75,RENT,10.2,CRM,2025-07-10 06:16:07.391470
P-101131,Devin Reynolds,2005-03-03,ibrady@example.com,+13359107651,20,43023.45,OWN,4.8,WEBSITE,2025-09-04 05:55:31.392833
P-101132,Melissa Castaneda,1999-04-09,christopher32@example.net,+13517456340,26,42770.08,OTHER,3.4,PARTNER_PORTAL,2025-06-11 11:52:30.511147
P-101133,Joshua Miller,1993-07-18,morrismary@example.com,+12966539160,32,14741.95,OWN,2.0,PARTNER_PORTAL,2024-06-27 22:52:24.628637
P-101134,Ronald Smith,1986-11-07,luis41@example.net,+18038982218,39,28116.69,OWN,10.2,CRM,2025-12-10 15:54:43.028117
P-101135,Nancy Williams,1983-06-27,rose88@example.com,+18406788026,42,58944.1,OTHER,3.2,CRM,2025-10-17 19:10:08.445820
P-101136,Christine Harris,1995-08-08,matthewbutler@example.org,+12398744088,30,25664.78,OTHER,0.8,WEBSITE,2025-05-27 10:24:09.668046
P-101137,Traci Hansen,1998-03-22,carlsonblake@example.net,+18198918431,27,25107.04,MORTGAGE,0.0,PARTNER_PORTAL,2024-08-29 06:17:34.288807
P-101138,Donald Morgan,1992-05-15,cooperlauren@example.org,+14112960472,33,113033.1,OTHER,2.3,WEBSITE,2025-01-25 15:50:41.867544
P-101139,Julie Smith,1991-09-30,xcrane@example.net,+13477082317,34,52680.04,OWN,4.0,CRM,2025-11-12 19:38:27.517419
P-101140,Jennifer Sparks,1988-01-12,icuevas@example.com,+14358960530,37,53107.64,OWN,4.0,PARTNER_PORTAL,2024-08-10 15:18:57.616921
P-101141,Alice Brooks,1996-11-06,ysmith@example.net,+12054063066,29,20904.83,OWN,1.8,BRANCH,2025-11-14 00:52:56.749030
P-101142,Anita Schultz,1998-11-08,mary98@example.net,+15032909120,27,56497.87, MORTGAGE ,9.8,CRM,2024-09-28 07:32:51.868225
P-101143,Lee Morgan,2001-08-26,katrinastevens@example.com,+12792531926,24,51838.73,OTHER,0.9,BRANCH,2025-08-30 15:04:15.683752
P-101144,Amanda Roy,1996-12-31,fbailey@example.com,+15543492054,29,61761.94,OWN,2.3,CRM,2024-09-15 03:22:44.386202
P-101145,Justin Higgins,1985-05-31,wbailey@example.net,+17444566229,40,38748.74,MORTGAGE,2.4,WEBSITE,2024-09-14 10:26:13.805732
P-101146,Amy Lyons,2004-11-12,zsmith@example.com,+16629486070,21,72574.59,OTHER,6.1,CRM,2026-02-15 00:45:29.155223
P-101147,Javier Dorsey,1976-10-25,andersonmichael@example.org,+18859015301,49,97380.68,OWN,3.8,PARTNER_PORTAL,2026-01-07 16:40:23.130464
P-101148,Anthony Rose,1996-06-07,brooksharold@example.com,,29,27975.64,OWN,9.7,WEBSITE,2026-04-29 12:53:56.096877
P-101149,Holly Davis,1991-05-15,heather79@example.org,+18717918986,34,51075.1,RENT,7.7,BRANCH,2025-03-19 01:24:38.666073
P-101150,David Ibarra,1980-06-11,qbaker@example.net,+16685057023,45,41682.13,OTHER,11.0,BRANCH,2026-02-09 07:40:33.338801
P-101151,Ariel Lopez,1986-02-11,morrisonryan@example.org,+18326973239,39,37177.58,OWN,5.0,PARTNER_PORTAL,2024-12-18 12:14:10.086207
